 vert 50
Flux_142, 1.00692421127077991e+00,1.01370769841845609e+00,1.01779144678133560e+00,1.01936304964252877e+00,1.01977996588401365e+00,1.02127348915491956e+00,1.02122529256990946e+00,1.01690931479076707e+00,1.01466312663431868e+00,1.01552307175270684e+00,1.01877659646164287e+00,1.01390710613395219e+00,1.00569158189582786e+00,1.01658325568318042e+00
Flux_143, 9.07967737882911741e-01,9.13807784743455476e-01,9.17183350910301787e-01,9.18096684159894871e-01,9.18340653817215746e-01,9.18122593331209602e-01,9.17550673884610757e-01,9.17703530428415126e-01,9.16767580628184642e-01,9.15632381605072210e-01,9.14360330150405742e-01,9.18873667551411755e-01,9.30351476872278149e-01,9.20089507382528704e-01
Flux_144, 9.77571320783266473e-01,9.83639360465046964e-01,9.88272694110339689e-01,9.89928561142449648e-01,9.91371197920874692e-01,9.91877473468290360e-01,9.91073575045385402e-01,9.89011289485150158e-01,9.87470803229208438e-01,9.87657905092619526e-01,9.85887297819907915e-01,9.86882630306989306e-01,9.92608650241071921e-01,9.88965377669502654e-01
Flux_145, 9.18660607115381000e-01,9.26542747279167855e-01,9.30667918213308853e-01,9.30577219346864326e-01,9.31856923518272873e-01,9.30774023673155981e-01,9.29614540277100221e-01,9.33502449776556609e-01,9.31866794973526424e-01,9.28653997380630036e-01,9.28667886261336673e-01,9.36917025734551157e-01,9.47147463360321629e-01,9.27834954378040422e-01
Flux_146, 9.73397441062701096e-01,9.79815386331995497e-01,9.84194808040532720e-01,9.84986092211633357e-01,9.86239736380573828e-01,9.85323815228607014e-01,9.83679752616508418e-01,9.82513483048289560e-01,9.82790780978107459e-01,9.81967528649432819e-01,9.83364944931526042e-01,9.80791822897817855e-01,9.90246307401857040e-01,9.95722910485736912e-01
Flux_147, 9.64114408185252181e-01,9.71075854492298052e-01,9.74750956185551187e-01,9.75512668064884347e-01,9.75447748357221700e-01,9.76932616694177192e-01,9.75385855105911359e-01,9.70570115625714491e-01,9.70383571590555660e-01,9.71916855335419494e-01,9.72614779215355774e-01,9.66064136285759822e-01,9.83876630868634083e-01,9.85403420434025623e-01
Flux_148, 1.06748032706173812e+00,1.07343949319162402e+00,1.07765650854324369e+00,1.08002420372863650e+00,1.08091288112633221e+00,1.08216384123613985e+00,1.08411261008921844e+00,1.08059024794354208e+00,1.08260379770313042e+00,1.08073170515998407e+00,1.07293897003381455e+00,1.07785250670069277e+00,1.09870783447769060e+00,1.07747529933997899e+00
Flux_149, 9.36083609822600970e-01,9.43195693757344911e-01,9.47117587103100123e-01,9.47753484321487982e-01,9.48649058357595498e-01,9.48841670438682283e-01,9.48732584924350530e-01,9.45395318404778973e-01,9.45260203561293921e-01,9.45114779955855910e-01,9.47132214191708344e-01,9.43709460348858831e-01,9.35330232000648909e-01,9.47928694484999501e-01
Flux_150, 1.12206448705331829e+00,1.13015142736664687e+00,1.13493193921078439e+00,1.13669743719607319e+00,1.13679436166727199e+00,1.13755423807785294e+00,1.13631365609899793e+00,1.13440398218474492e+00,1.13313913564614244e+00,1.13080397175295166e+00,1.13973176807415166e+00,1.13387077478075127e+00,1.11822706753063472e+00,1.13362871420981293e+00
Flux_151, 1.19295010758868192e+00,1.20097657237317645e+00,1.20530688302087752e+00,1.20656369003850727e+00,1.20795499125615535e+00,1.20886163530881219e+00,1.21010682529527558e+00,1.20994416686833217e+00,1.20818542367073034e+00,1.20726956734543123e+00,1.20022741025189528e+00,1.20820968832012121e+00,1.22449164887096940e+00,1.19459308548432674e+00
Flux_152, 1.00430862782143593e+00,1.01201308581089022e+00,1.01687900374973417e+00,1.01816801220696407e+00,1.01948859637936717e+00,1.02027531759925161e+00,1.01976147641444514e+00,1.01889045854961391e+00,1.01696864161965572e+00,1.01528055422932728e+00,1.01560510178176000e+00,1.01647601270100929e+00,1.01152946881146688e+00,1.01112790411410414e+00
Flux_153, 1.06630882880779465e+00,1.07269477891673048e+00,1.07573592517608074e+00,1.07692371998574776e+00,1.07843642975090814e+00,1.07814938519542158e+00,1.08073185538096195e+00,1.07669345055420873e+00,1.07292761500930856e+00,1.07224022083337256e+00,1.07282535237403387e+00,1.06657289694920565e+00,1.07026294293048485e+00,1.06289434413971939e+00
Flux_154, 9.68828672579867156e-01,9.74416759043608138e-01,9.78778871790643379e-01,9.80412088719190611e-01,9.81043791906925811e-01,9.81693703324502898e-01,9.79469358486089070e-01,9.75995424591221461e-01,9.76337052808263217e-01,9.75795854479695413e-01,9.79649258240836596e-01,9.74175337325901669e-01,9.71316910035074810e-01,9.84645442356965606e-01
Flux_155, 1.14280879855028528e+00,1.15039601529971569e+00,1.15526485852007554e+00,1.15694470770951008e+00,1.15821813107151761e+00,1.15941906995044253e+00,1.15910363316541232e+00,1.15263038758139080e+00,1.15263976510363686e+00,1.15193139068123651e+00,1.15384839120108129e+00,1.14889348537115321e+00,1.13734878035137665e+00,1.15592668717479463e+00
Flux_156, 1.06504749672196897e+00,1.07103124553114148e+00,1.07304679334221809e+00,1.07395897535133189e+00,1.07489373035948788e+00,1.07533515727472917e+00,1.07843349213102124e+00,1.07729735012023164e+00,1.07339117750194113e+00,1.07291144053237164e+00,1.06986313161523805e+00,1.07283299471526061e+00,1.06866314613412117e+00,1.05974099354918594e+00
Flux_157, 9.84039488354756742e-01,9.88674970715004209e-01,9.92011595694961223e-01,9.93679802204681772e-01,9.94906450754012517e-01,9.94743878110113555e-01,9.94815845610483196e-01,9.94341114790654124e-01,9.92227645516441381e-01,9.91721648174188064e-01,9.89368528891564458e-01,9.90891961386688003e-01,9.86988515066063110e-01,9.87050118771440110e-01
Flux_158, 9.99681491543084610e-01,1.00717932520079323e+00,1.01106873449509571e+00,1.01172359446520610e+00,1.01270287948557502e+00,1.01256196561807377e+00,1.01293506141711132e+00,1.01333370386149979e+00,1.00900086083747476e+00,1.00995564369054391e+00,1.01167483411897785e+00,1.01108165450577658e+00,1.00285705769045075e+00,1.00252916464971431e+00
Flux_159, 1.08715993813133416e+00,1.09335039719009108e+00,1.09598308918072762e+00,1.09695575387294575e+00,1.09777735294507894e+00,1.09788695622535015e+00,1.10137496847339245e+00,1.09966403192174922e+00,1.09735574757613197e+00,1.09742448552649119e+00,1.09280005382021561e+00,1.09755397948447109e+00,1.09873684219143763e+00,1.08661650032826240e+00
Flux_160, 1.04410772070302116e+00,1.05047313052645608e+00,1.05483969830040514e+00,1.05705912172819261e+00,1.05708162268303685e+00,1.05890152618334943e+00,1.05702079736403731e+00,1.05066696176902741e+00,1.04950363132004654e+00,1.04932234528130341e+00,1.05460742530580798e+00,1.04483824654981738e+00,1.03548078470774696e+00,1.06346243938207685e+00
Flux_161, 9.69356600791196787e-01,9.76488091884929910e-01,9.80766443143784472e-01,9.82022135135851015e-01,9.82272339354467561e-01,9.82992032752189493e-01,9.83081264638894559e-01,9.81523503620521875e-01,9.79762484053383842e-01,9.80281090417047807e-01,9.83991432915753750e-01,9.78187296273071771e-01,9.69928088592404869e-01,9.82624050522107884e-01
Flux_162, 1.11056968318652971e+00,1.11597776822500183e+00,1.11867521909655143e+00,1.11898425464432050e+00,1.11961595013935122e+00,1.11950007756759007e+00,1.12080957089386390e+00,1.11956864371055320e+00,1.12008111777501007e+00,1.12069834845286342e+00,1.11288205402560458e+00,1.11868775239626728e+00,1.14333346900188637e+00,1.11980880129516747e+00
Flux_163, 9.81427386275418367e-01,9.87607026441216007e-01,9.90993269817263545e-01,9.92413902099550049e-01,9.92416257413440861e-01,9.94348801791407721e-01,9.94564208921962178e-01,9.90930655638944891e-01,9.89869596396670381e-01,9.90990833116056402e-01,9.91655250180476289e-01,9.86819942464280841e-01,9.77248732787425189e-01,9.83857143922932109e-01
Flux_164, 9.61305664513846581e-01,9.66491358194285666e-01,9.70109034305462359e-01,9.72037354949844667e-01,9.73148502696571160e-01,9.73657107735394045e-01,9.74645924743050007e-01,9.73497064403137102e-01,9.70953540253268077e-01,9.69659059992955208e-01,9.66266548594073571e-01,9.65131568635636317e-01,9.76080125648001173e-01,9.60147264774065867e-01
Flux_165, 9.40433081465284926e-01,9.48107599821784941e-01,9.51753723949423591e-01,9.51707065379778228e-01,9.52665824526157889e-01,9.52028438405547739e-01,9.50847252211529548e-01,9.49096814347033746e-01,9.46926352314834241e-01,9.47724377659198036e-01,9.54618729313915670e-01,9.44166959461375077e-01,9.37874511928783794e-01,9.56191140232898862e-01
Flux_166, 1.04293294759949107e+00,1.04942574926415855e+00,1.05349226269322882e+00,1.05551265315095133e+00,1.05553134529409220e+00,1.05703750339263003e+00,1.05691881737191351e+00,1.05190419493623732e+00,1.04901411885421547e+00,1.04945664726324228e+00,1.05437268001229456e+00,1.04860473411505795e+00,1.03662318099303397e+00,1.05089071508552867e+00
Flux_167, 1.04124544746665193e+00,1.04701326765936176e+00,1.05157043543448592e+00,1.05343387407485389e+00,1.05390287387738257e+00,1.05483793185310448e+00,1.05315913443619280e+00,1.05009475004297781e+00,1.04731125715784645e+00,1.04864687688441105e+00,1.05102039778482936e+00,1.04361260378070231e+00,1.05269979427992566e+00,1.05172460497301912e+00
Flux_168, 9.30495716294716835e-01,9.37652261553046373e-01,9.41195811144290184e-01,9.41859498853353405e-01,9.43163620000634584e-01,9.43644111824804788e-01,9.43845743688197292e-01,9.41579698159310641e-01,9.37078273106356385e-01,9.37887246179863854e-01,9.39022996023813117e-01,9.35970654895972642e-01,9.39624078855821221e-01,9.39043354902707739e-01
Flux_169, 1.02108096935144754e+00,1.02859634417043799e+00,1.03201294177126246e+00,1.03299017389933145e+00,1.03345346153241913e+00,1.03524386325489304e+00,1.03682941588437894e+00,1.03415352068786492e+00,1.03316711208840539e+00,1.03445031599805892e+00,1.02759055759696705e+00,1.03202569644222941e+00,1.04540782845909774e+00,1.02775441955874514e+00
Flux_170, 9.10679009722465183e-01,9.16982251042583574e-01,9.20452796585168764e-01,9.22050536508750573e-01,9.21952812880085015e-01,9.23956628537443869e-01,9.23947369779385741e-01,9.22163040242391596e-01,9.19542333822098379e-01,9.20510845949349288e-01,9.20595199120979091e-01,9.19370324285436968e-01,9.24727494055314736e-01,9.19021694893752294e-01
Flux_171, 1.13022245193463355e+00,1.13635546615501903e+00,1.14033007261631236e+00,1.14182594841684559e+00,1.14357012396364954e+00,1.14316353649978519e+00,1.14394229493002864e+00,1.14070948908695069e+00,1.13844693857372437e+00,1.13922152165529189e+00,1.13812915426883410e+00,1.13368751948292346e+00,1.13883691888952598e+00,1.13719827484342617e+00
Flux_172, 9.70016417385853535e-01,9.76659880827097093e-01,9.79752256082599637e-01,9.79824166685675624e-01,9.81258366949310235e-01,9.79780861387308133e-01,9.79715455008994929e-01,9.78117693785034659e-01,9.72864796809936316e-01,9.72502400492375241e-01,9.81201223790505672e-01,9.74845696477367851e-01,9.46830402186920717e-01,9.73504976526357702e-01
Flux_173, 9.49886929338498498e-01,9.55950544313338701e-01,9.60016996350106955e-01,9.61492125987526647e-01,9.62289139201250587e-01,9.62580974778310172e-01,9.62949794928540270e-01,9.63341176369231222e-01,9.60951973690804317e-01,9.60586241963964027e-01,9.57261274925036765e-01,9.60018565933029699e-01,9.64001937151547805e-01,9.51895461792695574e-01
Flux_174, 8.89437086946728628e-01,8.96195136315101171e-01,8.99578803008142747e-01,9.00446312809488503e-01,9.01028235090372664e-01,9.01377530048591113e-01,9.01933271067954290e-01,9.04181409142366777e-01,9.02723507355984167e-01,9.01275671072919948e-01,8.96088806501619262e-01,9.03903731603297844e-01,9.15459792927584393e-01,8.93174967506244255e-01
Flux_175, 1.16798874708805434e+00,1.17524821533818047e+00,1.17931332096710317e+00,1.18114365310971459e+00,1.18158652587714275e+00,1.18314126892947180e+00,1.18409794162590187e+00,1.17728864332538663e+00,1.17498267304826864e+00,1.17849579789861303e+00,1.17995294459508848e+00,1.16571961772363153e+00,1.16216308380931754e+00,1.18100782955286987e+00
Flux_176, 9.31910673325266004e-01,9.38723497687987796e-01,9.42801636629348572e-01,9.44281712581024224e-01,9.45142999437518561e-01,9.46153479367830341e-01,9.45316403354734769e-01,9.42794687940697540e-01,9.44154457121978097e-01,9.41838099052089928e-01,9.37906296651043636e-01,9.42850522888645903e-01,9.53756928719007524e-01,9.44946103387751868e-01
Flux_177, 9.78817626080085490e-01,9.85356310718391804e-01,9.89644854968424137e-01,9.91344984248868188e-01,9.92028919700662315e-01,9.93198159065162067e-01,9.93042685231855016e-01,9.87707077913090425e-01,9.85712924950327252e-01,9.87007826448422776e-01,9.91070710101187413e-01,9.85677018218949375e-01,9.74163542719048148e-01,9.93115737203155602e-01
Flux_178, 1.06166315684200252e+00,1.06896386978848068e+00,1.07299071763729814e+00,1.07498130504671385e+00,1.07547667218599630e+00,1.07662497099237475e+00,1.07707567069590904e+00,1.07356298896464564e+00,1.07179054782450534e+00,1.07028700116389963e+00,1.07216041755314007e+00,1.06466928330829624e+00,1.06382512129600304e+00,1.06630040950155314e+00
Flux_179, 9.53996153325029295e-01,9.61287189225500827e-01,9.65090001176813872e-01,9.66046302437535309e-01,9.66445787576067028e-01,9.67436398269349684e-01,9.67052726200322454e-01,9.66214834502091668e-01,9.65059344119314377e-01,9.64439767842155682e-01,9.60818665763981228e-01,9.68927496211203776e-01,9.82545320767273411e-01,9.63092348304011137e-01
Flux_180, 9.72236309685730604e-01,9.78936597321794166e-01,9.83167719128306361e-01,9.84348074129711037e-01,9.85197498620537404e-01,9.85783447020586290e-01,9.84929822802672605e-01,9.80764899422741476e-01,9.79900751697930006e-01,9.82167304794534846e-01,9.80349770125145903e-01,9.77092340677992888e-01,9.90767201578616641e-01,9.95065085184695164e-01
Flux_181, 9.10198816785896203e-01,9.17263052855419536e-01,9.20129901671421391e-01,9.20366074200655970e-01,9.20292352503303435e-01,9.19337245001454528e-01,9.20271585893814636e-01,9.20973198785760117e-01,9.18583632990657706e-01,9.17405959602212495e-01,9.16704564166462066e-01,9.23612498698280660e-01,9.29572996126735718e-01,9.19312826543509209e-01
Flux_182, 9.78944397458594184e-01,9.84848223069672790e-01,9.88247606428252268e-01,9.89691675776763646e-01,9.90237108846406811e-01,9.91901464795802545e-01,9.91304251619013477e-01,9.89076177152948932e-01,9.88925441363758262e-01,9.88461706071102175e-01,9.84881729696729713e-01,9.85651750849716124e-01,1.00305183193974035e+00,9.90411678933312944e-01
Flux_183, 9.79232514955374111e-01,9.85584472803091582e-01,9.90031883767883314e-01,9.91459193816432993e-01,9.91949099745324858e-01,9.92926677828011583e-01,9.91305373650569255e-01,9.90069065628753076e-01,9.89543273574888027e-01,9.88641588683047079e-01,9.87782700902436583e-01,9.91790567872180895e-01,9.94793206507975425e-01,9.90822656471683660e-01
Flux_184, 9.87413032837290539e-01,9.94753725946366574e-01,9.99218955833650946e-01,1.00066878806707971e+00,1.00124191358206471e+00,1.00200824207840133e+00,1.00048412497397843e+00,9.94105061019213476e-01,9.94328116807271067e-01,9.94262502097445156e-01,1.00077988452403743e+00,9.94131269209562629e-01,9.80852242062645097e-01,1.00838740844439378e+00
Flux_185, 9.27888598346337856e-01,9.34183919933699203e-01,9.37484663133815288e-01,9.38681480097088183e-01,9.38820631392783156e-01,9.38839933152340156e-01,9.38908328627270583e-01,9.36011017573759929e-01,9.30880160097660614e-01,9.32592225734088731e-01,9.35567137116605441e-01,9.32237024841089612e-01,9.30278940357689099e-01,9.39446276891469867e-01
Flux_186, 9.26421798742990021e-01,9.31464462797963577e-01,9.34721517380396771e-01,9.35975622510479610e-01,9.36174442794426853e-01,9.36403645594226175e-01,9.36007753334166304e-01,9.34036827542163883e-01,9.29385193739521442e-01,9.30340236604967008e-01,9.34508005848980305e-01,9.32300055168512998e-01,9.19409383175055717e-01,9.29542912377834263e-01
Flux_187, 1.01517756162804340e+00,1.02108498232191569e+00,1.02494755150730543e+00,1.02616743356040674e+00,1.02720125398892770e+00,1.02713860717085881e+00,1.02678447811644147e+00,1.02258803322967728e+00,1.01978263282052883e+00,1.01940764486168067e+00,1.02666846749625473e+00,1.01947085585739017e+00,9.96274809781901971e-01,1.01965139633635116e+00
Flux_188, 1.07497669976947519e+00,1.08049529433844160e+00,1.08389868127415667e+00,1.08520308924320719e+00,1.08575870310966716e+00,1.08648376898278110e+00,1.08714918748038669e+00,1.08390457150323916e+00,1.08428366036829060e+00,1.08457610295156304e+00,1.08439156768700684e+00,1.07913627397593781e+00,1.08104277314845576e+00,1.08570864436334813e+00
Flux_189, 1.05136383129772981e+00,1.05776200165310952e+00,1.06055077140677523e+00,1.06205474921954512e+00,1.06261855082044465e+00,1.06381672070528954e+00,1.06466780215268719e+00,1.06242431765333878e+00,1.05884648378112778e+00,1.05813285862912143e+00,1.05895747283845454e+00,1.05319674037067146e+00,1.05251864107845861e+00,1.04986947267187136e+00
Flux_190, 9.47017063266330839e-01,9.54154193602548384e-01,9.56834760534452156e-01,9.56958557171553093e-01,9.57548546514827126e-01,9.57308124374507519e-01,9.58848491064312136e-01,9.59438666568769083e-01,9.56054425732044688e-01,9.56072380978635339e-01,9.55114529261088752e-01,9.55906216149700616e-01,9.63572033392699145e-01,9.53841089764988381e-01
Flux_191, 9.81220899702339833e-01,9.87919297067749169e-01,9.91471828884642470e-01,9.92654017837470426e-01,9.93073835700578167e-01,9.94887436486933008e-01,9.94548539114170516e-01,9.92756576142616698e-01,9.91501314199980111e-01,9.92952723225260181e-01,9.91987966298034873e-01,9.89053896401960730e-01,9.91738539638071126e-01,9.95331044767763240e-01
Flux_192, 1.10243028688884626e+00,1.11096570120507132e+00,1.11595615229107725e+00,1.11788785574281002e+00,1.11824685345742791e+00,1.12004745014747686e+00,1.12079797254415547e+00,1.11555573324456891e+00,1.11721100985926114e+00,1.11700172565102962e+00,1.11410554632423597e+00,1.11112287676981292e+00,1.12302879736498240e+00,1.12566998848475719e+00
Flux_193, 9.36967363026593225e-01,9.44238847913764556e-01,9.47345994168251049e-01,9.47668234140654153e-01,9.48581285225547743e-01,9.48155125793132658e-01,9.48522970584659841e-01,9.46430614993832187e-01,9.43942391091341149e-01,9.44341279870145267e-01,9.47636611305615717e-01,9.44587165814763652e-01,9.33438663331658036e-01,9.48169455121762983e-01
Flux_194, 1.03240415765792859e+00,1.03800087792400419e+00,1.04035103661184936e+00,1.04091232859083771e+00,1.04291181318425430e+00,1.04078764396351309e+00,1.04371302824527046e+00,1.03981510413578548e+00,1.03424047466664026e+00,1.03394773087265412e+00,1.04136439703703654e+00,1.02737248644740609e+00,1.00038034837495515e+00,1.02830665949084676e+00
Flux_195, 1.02306418056376125e+00,1.02870071413606867e+00,1.03311686033780448e+00,1.03555840339163319e+00,1.03594498369908172e+00,1.03760864414462683e+00,1.03675928175008614e+00,1.03088553123339022e+00,1.03265182836655867e+00,1.03174886049180747e+00,1.03130544210975361e+00,1.02817308792885442e+00,1.02327898453665034e+00,1.04373443989633241e+00
Flux_196, 9.45432959092055381e-01,9.50979171348789842e-01,9.53931620747238362e-01,9.55425921222433638e-01,9.55737346447313563e-01,9.57684368650983164e-01,9.57726494073916967e-01,9.52005010415784225e-01,9.51409880775645367e-01,9.51977792194102612e-01,9.50481155994555515e-01,9.45558526419913892e-01,9.48794033928623382e-01,9.51339848236826602e-01
Flux_197, 1.06873281822813926e+00,1.07407833176801581e+00,1.07781433536637139e+00,1.08016422863908734e+00,1.08036663877271488e+00,1.08232252251937089e+00,1.08321460726428209e+00,1.07829850943777283e+00,1.07670839962360732e+00,1.07910128107685033e+00,1.07599150108377573e+00,1.07136282481259637e+00,1.07802374895161801e+00,1.07992608484415231e+00
Flux_198, 9.62092633435653988e-01,9.68028807006207637e-01,9.70664444108577218e-01,9.71655586932397730e-01,9.72561142725865913e-01,9.73332250916764563e-01,9.74759071021292445e-01,9.72981855558220921e-01,9.70315550511639757e-01,9.70598222411896083e-01,9.68427969750841666e-01,9.67217207290906100e-01,9.67617839870219765e-01,9.62294926098147929e-01
Flux_199, 1.05458840153557576e+00,1.06121485831104456e+00,1.06486499961814052e+00,1.06630508562228510e+00,1.06720317154233024e+00,1.06835394787963978e+00,1.06813167914887619e+00,1.06297675863690455e+00,1.06022098607469695e+00,1.06075170314859357e+00,1.06081194855092464e+00,1.05562780176535798e+00,1.06433310927194880e+00,1.06772600423386255e+00
Flux_200, 9.80983887278673694e-01,9.87426536645871433e-01,9.90585175246000982e-01,9.92070480832856982e-01,9.91895922327698742e-01,9.93937987756889019e-01,9.94700614821653506e-01,9.92340995648520408e-01,9.91222226358367098e-01,9.92647246844126196e-01,9.88517181811313872e-01,9.90379777229938085e-01,9.89772586449566671e-01,9.86486753248780213e-01
Flux_201, 9.83422174571368157e-01,9.89910820889940424e-01,9.93879009101057309e-01,9.94722352637375073e-01,9.95231457761584837e-01,9.94050041749849456e-01,9.93488240719612836e-01,9.94382445937677661e-01,9.93043735013041773e-01,9.92026033580258315e-01,9.91751169248334619e-01,9.94731324488780433e-01,9.98770206858397680e-01,9.91262095957821998e-01
Flux_202, 9.46399479526647491e-01,9.52919794485404870e-01,9.56181255146555609e-01,9.57158342461344347e-01,9.58635416040418131e-01,9.59063407371669174e-01,9.60035093663418326e-01,9.61224359682225415e-01,9.57094594896385709e-01,9.56341398525655362e-01,9.49855920540088716e-01,9.56633929395380500e-01,9.71269521157676619e-01,9.40543695376329869e-01
Flux_203, 9.90007952654577861e-01,9.96994928818462745e-01,1.00027857453204949e+00,1.00049663841239966e+00,1.00160943918033274e+00,1.00021295258741594e+00,1.00056169798040151e+00,1.00002612716480233e+00,9.94677234215045392e-01,9.94736025282024539e-01,1.00274968985662083e+00,9.95451635665934087e-01,9.69016418530317947e-01,9.92128585282982312e-01
Flux_204, 9.14834656824854320e-01,9.20152215586170219e-01,9.22730430993858208e-01,9.23625913314302549e-01,9.23598808144492356e-01,9.24542932701835074e-01,9.24570907913807027e-01,9.22464638897860678e-01,9.19164352900342485e-01,9.21513201340627530e-01,9.20644789993208312e-01,9.19389573274838945e-01,9.20359293240295084e-01,9.17963244699554481e-01
Flux_205, 9.91337789209396414e-01,9.97780055566393820e-01,1.00023100264561271e+00,1.00090480541785221e+00,1.00137060234347008e+00,1.00098159395726327e+00,1.00342225829576814e+00,1.00171804837643874e+00,9.96635016560422970e-01,9.97639040277273792e-01,9.97379206505360383e-01,9.95980872827947450e-01,9.93947820112155433e-01,9.88464078651410061e-01
Flux_206, 9.69871734089300164e-01,9.77537741897386625e-01,9.81692377110900960e-01,9.82394863679941888e-01,9.82312536212075371e-01,9.82796432574243761e-01,9.81723736207457010e-01,9.82681076080382909e-01,9.82776872554280034e-01,9.80593975319031474e-01,9.82223518045653221e-01,9.82654401944293321e-01,9.78052774014390724e-01,9.80154386893639096e-01
Flux_207, 1.05683630674706763e+00,1.06364343421210550e+00,1.06825628031194109e+00,1.07026818823282555e+00,1.07073378666178742e+00,1.07130201090093791e+00,1.07136144081118156e+00,1.06993278059698560e+00,1.06756129790643262e+00,1.06796490851051606e+00,1.06591119256034084e+00,1.06510481794190537e+00,1.07906012211276936e+00,1.06794440585190165e+00
Flux_208, 1.01550406508720847e+00,1.02307072871543858e+00,1.02667173521949651e+00,1.02740565493093272e+00,1.02814922422257138e+00,1.02824554657890022e+00,1.02875363639482620e+00,1.02837021829027964e+00,1.02703241074068474e+00,1.02521343284795674e+00,1.02483244590755795e+00,1.02622476458394840e+00,1.02629704991668436e+00,1.02571298641500652e+00
Flux_209, 1.09011404832176484e+00,1.09645437270488211e+00,1.10010863880208976e+00,1.10098574997974974e+00,1.10262366549723634e+00,1.10205639400743194e+00,1.10167928901237966e+00,1.09966719114357403e+00,1.09390628400265766e+00,1.09414045046415631e+00,1.09904949137251973e+00,1.09130458935847496e+00,1.08700657212576912e+00,1.09136949871864020e+00
Flux_210, 1.12218231666628010e+00,1.12822946853119332e+00,1.13322925292953491e+00,1.13442590887682804e+00,1.13545791541013363e+00,1.13541968480742805e+00,1.13323001840335702e+00,1.13017978407865738e+00,1.12884521889615397e+00,1.13152144594377235e+00,1.13460616889783061e+00,1.12918540809670254e+00,1.12588161888889382e+00,1.14372642914189027e+00
Flux_211, 9.36398018114746100e-01,9.42252398978699834e-01,9.46649311489153877e-01,9.48618937736088741e-01,9.49424686996451439e-01,9.50396283352395899e-01,9.48316813963009930e-01,9.46415955557445399e-01,9.44719999381455233e-01,9.44826064315200997e-01,9.43285896448567307e-01,9.41112899354217824e-01,9.65476722443957658e-01,9.55512838241360685e-01
Flux_212, 9.74824954404069910e-01,9.81380837817626528e-01,9.84778599506511365e-01,9.86129916308920884e-01,9.85989587847972526e-01,9.87232054906456047e-01,9.87492208922623793e-01,9.87840583299609998e-01,9.85536898788637483e-01,9.85088558208442100e-01,9.80341163484447553e-01,9.89174223502308547e-01,9.93303211943830422e-01,9.76844642895695614e-01
Flux_213, 9.81581465644900897e-01,9.87827161602841786e-01,9.92105866752192367e-01,9.93714185823636686e-01,9.93467245851247904e-01,9.94147093009733362e-01,9.93091378803848013e-01,9.91263138289496304e-01,9.91331413921801685e-01,9.92291892763992767e-01,9.88367346007093639e-01,9.93248608145839595e-01,1.00628647358632262e+00,9.98330601971697873e-01
Flux_214, 9.52572542297518088e-01,9.59258058729280383e-01,9.62790915263717184e-01,9.63872581694188546e-01,9.64105130390642717e-01,9.64349847409840866e-01,9.63747556906487834e-01,9.61705447734303442e-01,9.59146923006172436e-01,9.59626174477107075e-01,9.60492635537910866e-01,9.57498635649654650e-01,9.64896589264655047e-01,9.62333329483449074e-01
Flux_215, 1.07667710503098113e+00,1.08352595231378457e+00,1.08654741194673199e+00,1.08713104243694381e+00,1.08743761710602227e+00,1.08742572508011337e+00,1.08843038270258585e+00,1.08935031391783244e+00,1.08916422284210590e+00,1.08858183540020348e+00,1.08120645857081121e+00,1.08944531112847609e+00,1.10889997101043725e+00,1.08596180083491745e+00
Flux_216, 1.13025438287087332e+00,1.13618300343643130e+00,1.14051177725669817e+00,1.14304604840281443e+00,1.14351086393489410e+00,1.14443784368145574e+00,1.14490049291875473e+00,1.14076577136309698e+00,1.13858479125225243e+00,1.14124165718889392e+00,1.13537314338336692e+00,1.13798483473242218e+00,1.15121686261502720e+00,1.14403524908770837e+00
Flux_217, 1.00373749937013224e+00,1.00960603007908345e+00,1.01256394572134889e+00,1.01368971957728227e+00,1.01397764744172281e+00,1.01456160183579702e+00,1.01448894313236804e+00,1.01171765484704146e+00,1.01097994142097991e+00,1.01074140448002692e+00,1.00742358945752986e+00,1.01135049936752486e+00,1.01414484920609160e+00,1.01035740394910167e+00
Flux_218, 9.92238013253498696e-01,9.99027382321943103e-01,1.00319273107719953e+00,1.00525763899689791e+00,1.00594706721613614e+00,1.00767323962465838e+00,1.00717514341342640e+00,1.00297573064457968e+00,1.00132536283876483e+00,1.00218853177176093e+00,1.00275304391730335e+00,9.97122403127943757e-01,9.89523991984986973e-01,1.00238618235304378e+00
Flux_219, 9.89445167469684583e-01,9.95776227822663507e-01,1.00015126323572212e+00,1.00214064409373860e+00,1.00271452558077501e+00,1.00387188803878735e+00,1.00262170284109975e+00,9.99820718646769468e-01,9.96952238034164107e-01,9.96025821951939783e-01,1.00317912905820772e+00,9.92735379261752260e-01,9.70490807790881482e-01,9.93500581778741343e-01
Flux_220, 1.01239778739643183e+00,1.02000835447374261e+00,1.02410746664110364e+00,1.02531914522038670e+00,1.02594341853033755e+00,1.02684988246119535e+00,1.02616466091264869e+00,1.02114897077453204e+00,1.02268229915737741e+00,1.02245021244103418e+00,1.02044665947279833e+00,1.01909374530741625e+00,1.03183997224866930e+00,1.02941697726640569e+00
