Index,Type,Name,Data CCQE,MC CCQE,MC Truth
914,Double_t,CCQENu_r_minos_trk_vtx_dcosy,1,1,0
915,Double_t,CCQENu_r_minos_trk_vtx_dcosz,1,1,0
916,Double_t,CCQENu_t_minos_trk_primFSLepMinosInitProjPx,1,1,0
917,Double_t,CCQENu_t_minos_trk_primFSLepMinosInitProjPy,1,1,0
918,Double_t,CCQENu_t_minos_trk_primFSLepMinosInitProjPz,1,1,0
919,Double_t,CCQENu_t_minos_trk_primFSLepMinosInitProjX,1,1,0
920,Double_t,CCQENu_t_minos_trk_primFSLepMinosInitProjY,1,1,0
921,Double_t,CCQENu_t_minos_trk_primFSLepMinosInitProjZ,1,1,0
922,Double_t,CCQENu_t_minos_trk_primFSLepMnvFinalPx,1,1,0
923,Double_t,CCQENu_t_minos_trk_primFSLepMnvFinalPy,1,1,0
924,Double_t,CCQENu_t_minos_trk_primFSLepMnvFinalPz,1,1,0
925,Double_t,CCQENu_t_minos_trk_primFSLepMnvFinalX,1,1,0
926,Double_t,CCQENu_t_minos_trk_primFSLepMnvFinalY,1,1,0
927,Double_t,CCQENu_t_minos_trk_primFSLepMnvFinalZ,1,1,0
928,Double_t,CCQENu_t_minos_trk_primFSLepMnvInitPx,1,1,0
929,Double_t,CCQENu_t_minos_trk_primFSLepMnvInitPy,1,1,0
930,Double_t,CCQENu_t_minos_trk_primFSLepMnvInitPz,1,1,0
931,Double_t,CCQENu_t_minos_trk_primFSLepMnvInitX,1,1,0
932,Double_t,CCQENu_t_minos_trk_primFSLepMnvInitY,1,1,0
933,Double_t,CCQENu_t_minos_trk_primFSLepMnvInitZ,1,1,0
934,Int_t,CCQENu_Blob2DMuonDRho_order_sz,1,1,0
935,Int_t,CCQENu_Blob2DMuonDRho_order,1,1,0
936,Int_t,CCQENu_Blob2DMuonDTheta_order_sz,1,1,0
937,Int_t,CCQENu_Blob2DMuonDTheta_order,1,1,0
938,Int_t,CCQENu_Blob2DPartDRho_order_sz,1,1,0
939,Int_t,CCQENu_Blob2DPartDRho_order,1,1,0
940,Int_t,CCQENu_Blob2DPartDTheta_order_sz,1,1,0
941,Int_t,CCQENu_Blob2DPartDTheta_order,1,1,0
942,Int_t,CCQENu_Blob2DView_sz,1,1,0
943,Int_t,CCQENu_Blob2DView,1,1,0
944,Int_t,CCQENu_BlobAvgE_order_sz,1,1,0
945,Int_t,CCQENu_BlobAvgE_order,1,1,0
946,Int_t,CCQENu_BlobClusID_sz,1,1,0
947,Int_t,CCQENu_BlobClusID,1,1,0
948,Int_t,CCQENu_BlobClusterMaxE_order_sz,1,1,0
949,Int_t,CCQENu_BlobClusterMaxE_order,1,1,0
950,Int_t,CCQENu_BlobID_sz,1,1,0
951,Int_t,CCQENu_BlobID,1,1,0
952,Int_t,CCQENu_BlobIs3D_sz,1,1,0
953,Int_t,CCQENu_BlobIs3D,1,1,0
954,Int_t,CCQENu_BlobIsFiducial_sz,1,1,0
955,Int_t,CCQENu_BlobIsFiducial,1,1,0
956,Int_t,CCQENu_BlobMCPID_sz,1,1,0
957,Int_t,CCQENu_BlobMCPID,1,1,0
958,Int_t,CCQENu_BlobMCParentTrackID_sz,1,1,0
959,Int_t,CCQENu_BlobMCParentTrackID,1,1,0
960,Int_t,CCQENu_BlobMCTrackID_sz,1,1,0
961,Int_t,CCQENu_BlobMCTrackID,1,1,0
962,Int_t,CCQENu_BlobMuonDRho_order_sz,1,1,0
963,Int_t,CCQENu_BlobMuonDRho_order,1,1,0
964,Int_t,CCQENu_BlobMuonDTheta_order_sz,1,1,0
965,Int_t,CCQENu_BlobMuonDTheta_order,1,1,0
966,Int_t,CCQENu_BlobNClusters_sz,1,1,0
967,Int_t,CCQENu_BlobNClusters,1,1,0
968,Int_t,CCQENu_BlobNHeavyIonizingClusters_sz,1,1,0
969,Int_t,CCQENu_BlobNHeavyIonizingClusters,1,1,0
970,Int_t,CCQENu_BlobNTracks_sz,1,1,0
971,Int_t,CCQENu_BlobNTracks,1,1,0
972,Int_t,CCQENu_BlobPIDPerCluster_sz,1,1,0
973,Int_t,CCQENu_BlobPIDPerCluster,1,1,0
974,Int_t,CCQENu_BlobTopMCPID_sz,1,1,0
975,Int_t,CCQENu_BlobTopMCPID,1,1,0
976,Int_t,CCQENu_BlobTotalE_order_sz,1,1,0
977,Int_t,CCQENu_BlobTotalE_order,1,1,0
978,Int_t,CCQENu_BlobTrackNClus_sz,1,1,0
979,Int_t,CCQENu_BlobTrackNClus,1,1,0
980,Int_t,CCQENu_BlobTrackNNode_sz,1,1,0
981,Int_t,CCQENu_BlobTrackNNode,1,1,0
982,Int_t,CCQENu_BlobViewPerCluster_sz,1,1,0
983,Int_t,CCQENu_BlobViewPerCluster,1,1,0
984,Int_t,CCQENu_BlobVtxDR_order_sz,1,1,0
985,Int_t,CCQENu_BlobVtxDR_order,1,1,0
986,Int_t,CCQENu_BlobVtxDZ_order_sz,1,1,0
987,Int_t,CCQENu_BlobVtxDZ_order,1,1,0
988,Int_t,CCQENu_RecoPattern_sz,1,1,0
989,Int_t,CCQENu_RecoPattern,1,1,0
990,Int_t,CCQENu_sec_protons_nodes_index_sz,1,1,0
991,Int_t,CCQENu_sec_protons_nodes_index,1,1,0
992,Int_t,CCQENu_sec_protons_patternRec_sz,1,1,0
993,Int_t,CCQENu_sec_protons_patternRec,1,1,0
994,Int_t,CCQENu_sec_protons_prongType_sz,1,1,0
995,Int_t,CCQENu_sec_protons_prongType,1,1,0
996,Int_t,CCQENu_Blob2DBeamDTPos_sz,1,1,0
997,Double_t,CCQENu_Blob2DBeamDTPos,1,1,0
998,Int_t,CCQENu_Blob2DBeamDZ_sz,1,1,0
999,Double_t,CCQENu_Blob2DBeamDZ,1,1,0
1000,Int_t,CCQENu_Blob2DMuonDRho_sz,1,1,0
1001,Double_t,CCQENu_Blob2DMuonDRho,1,1,0
1002,Int_t,CCQENu_Blob2DMuonDTheta_sz,1,1,0
1003,Double_t,CCQENu_Blob2DMuonDTheta,1,1,0
1004,Int_t,CCQENu_Blob2DPartDRho_sz,1,1,0
1005,Double_t,CCQENu_Blob2DPartDRho,1,1,0
1006,Int_t,CCQENu_Blob2DPartDTheta_sz,1,1,0
1007,Double_t,CCQENu_Blob2DPartDTheta,1,1,0
1008,Int_t,CCQENu_Blob2DPartDZ_sz,1,1,0
1009,Double_t,CCQENu_Blob2DPartDZ,1,1,0
1010,Int_t,CCQENu_Blob2DVtxDR_sz,1,1,0
1011,Double_t,CCQENu_Blob2DVtxDR,1,1,0
1012,Int_t,CCQENu_Blob2DVtxDTPos_sz,1,1,0
1013,Double_t,CCQENu_Blob2DVtxDTPos,1,1,0
1014,Int_t,CCQENu_Blob2DVtxDZ_sz,1,1,0
1015,Double_t,CCQENu_Blob2DVtxDZ,1,1,0
1016,Int_t,CCQENu_BlobAvgE_sz,1,1,0
1017,Double_t,CCQENu_BlobAvgE,1,1,0
1018,Int_t,CCQENu_BlobBeamDZ_sz,1,1,0
1019,Double_t,CCQENu_BlobBeamDZ,1,1,0
1020,Int_t,CCQENu_BlobBegT_sz,1,1,0
1021,Double_t,CCQENu_BlobBegT,1,1,0
1022,Int_t,CCQENu_BlobBegX_sz,1,1,0
1023,Double_t,CCQENu_BlobBegX,1,1,0
1024,Int_t,CCQENu_BlobBegY_sz,1,1,0
1025,Double_t,CCQENu_BlobBegY,1,1,0
1026,Int_t,CCQENu_BlobBegZ_sz,1,1,0
1027,Double_t,CCQENu_BlobBegZ,1,1,0
1028,Int_t,CCQENu_BlobClusterMaxE_sz,1,1,0
1029,Double_t,CCQENu_BlobClusterMaxE,1,1,0
1030,Int_t,CCQENu_BlobClusterMinE_sz,1,1,0
1031,Double_t,CCQENu_BlobClusterMinE,1,1,0
1032,Int_t,CCQENu_BlobCoplanarityAngle_sz,1,1,0
1033,Double_t,CCQENu_BlobCoplanarityAngle,1,1,0
1034,Int_t,CCQENu_BlobEndT_sz,1,1,0
1035,Double_t,CCQENu_BlobEndT,1,1,0
1036,Int_t,CCQENu_BlobEndX_sz,1,1,0
1037,Double_t,CCQENu_BlobEndX,1,1,0
1038,Int_t,CCQENu_BlobEndY_sz,1,1,0
1039,Double_t,CCQENu_BlobEndY,1,1,0
1040,Int_t,CCQENu_BlobEndZ_sz,1,1,0
1041,Double_t,CCQENu_BlobEndZ,1,1,0
1042,Int_t,CCQENu_BlobEnergyPerCluster_sz,1,1,0
1043,Double_t,CCQENu_BlobEnergyPerCluster,1,1,0
1044,Int_t,CCQENu_BlobMCTrackE_sz,1,1,0
1045,Double_t,CCQENu_BlobMCTrackE,1,1,0
1046,Int_t,CCQENu_BlobMCTrackPx_sz,1,1,0
1047,Double_t,CCQENu_BlobMCTrackPx,1,1,0
1048,Int_t,CCQENu_BlobMCTrackPy_sz,1,1,0
1049,Double_t,CCQENu_BlobMCTrackPy,1,1,0
1050,Int_t,CCQENu_BlobMCTrackPz_sz,1,1,0
1051,Double_t,CCQENu_BlobMCTrackPz,1,1,0
1052,Int_t,CCQENu_BlobMCTrackT_sz,1,1,0
1053,Double_t,CCQENu_BlobMCTrackT,1,1,0
1054,Int_t,CCQENu_BlobMCTrackX_sz,1,1,0
1055,Double_t,CCQENu_BlobMCTrackX,1,1,0
1056,Int_t,CCQENu_BlobMCTrackY_sz,1,1,0
1057,Double_t,CCQENu_BlobMCTrackY,1,1,0
1058,Int_t,CCQENu_BlobMCTrackZ_sz,1,1,0
1059,Double_t,CCQENu_BlobMCTrackZ,1,1,0
1060,Int_t,CCQENu_BlobMuonDRho_sz,1,1,0
1061,Double_t,CCQENu_BlobMuonDRho,1,1,0
1062,Int_t,CCQENu_BlobMuonDTheta_sz,1,1,0
1063,Double_t,CCQENu_BlobMuonDTheta,1,1,0
1064,Int_t,CCQENu_BlobReactionPlaneAngle_sz,1,1,0
1065,Double_t,CCQENu_BlobReactionPlaneAngle,1,1,0
1066,Int_t,CCQENu_BlobT_sz,1,1,0
1067,Double_t,CCQENu_BlobT,1,1,0
1068,Int_t,CCQENu_BlobTPos_sz,1,1,0
1069,Double_t,CCQENu_BlobTPos,1,1,0
1070,Int_t,CCQENu_BlobTPosPerCluster_sz,1,1,0
1071,Double_t,CCQENu_BlobTPosPerCluster,1,1,0
1072,Int_t,CCQENu_BlobTimePerCluster_sz,1,1,0
1073,Double_t,CCQENu_BlobTimePerCluster,1,1,0
1074,Int_t,CCQENu_BlobTotalE_sz,1,1,0
1075,Double_t,CCQENu_BlobTotalE,1,1,0
1076,Int_t,CCQENu_BlobTrackAx_sz,1,1,0
1077,Double_t,CCQENu_BlobTrackAx,1,1,0
1078,Int_t,CCQENu_BlobTrackAy_sz,1,1,0
1079,Double_t,CCQENu_BlobTrackAy,1,1,0
1080,Int_t,CCQENu_BlobTrackE_sz,1,1,0
1081,Double_t,CCQENu_BlobTrackE,1,1,0
1082,Int_t,CCQENu_BlobTrackL_sz,1,1,0
1083,Double_t,CCQENu_BlobTrackL,1,1,0
1084,Int_t,CCQENu_BlobTrackLLRPion_sz,1,1,0
1085,Double_t,CCQENu_BlobTrackLLRPion,1,1,0
1086,Int_t,CCQENu_BlobTrackLLRProton_sz,1,1,0
1087,Double_t,CCQENu_BlobTrackLLRProton,1,1,0
1088,Int_t,CCQENu_BlobTrackNodeEnergy_sz,1,1,0
1089,Double_t,CCQENu_BlobTrackNodeEnergy,1,1,0
1090,Int_t,CCQENu_BlobTrackT_sz,1,1,0
1091,Double_t,CCQENu_BlobTrackT,1,1,0
1092,Int_t,CCQENu_BlobTrackX_sz,1,1,0
1093,Double_t,CCQENu_BlobTrackX,1,1,0
1094,Int_t,CCQENu_BlobTrackY_sz,1,1,0
1095,Double_t,CCQENu_BlobTrackY,1,1,0
1096,Int_t,CCQENu_BlobTrackZ_sz,1,1,0
1097,Double_t,CCQENu_BlobTrackZ,1,1,0
1098,Int_t,CCQENu_BlobTrackdEdXElectron_sz,1,1,0
1099,Double_t,CCQENu_BlobTrackdEdXElectron,1,1,0
1100,Int_t,CCQENu_BlobTrackdEdXElectronE_sz,1,1,0
1101,Double_t,CCQENu_BlobTrackdEdXElectronE,1,1,0
1102,Int_t,CCQENu_BlobTrackdEdXElectronPx_sz,1,1,0
1103,Double_t,CCQENu_BlobTrackdEdXElectronPx,1,1,0
1104,Int_t,CCQENu_BlobTrackdEdXElectronPy_sz,1,1,0
1105,Double_t,CCQENu_BlobTrackdEdXElectronPy,1,1,0
1106,Int_t,CCQENu_BlobTrackdEdXElectronPz_sz,1,1,0
1107,Double_t,CCQENu_BlobTrackdEdXElectronPz,1,1,0
1108,Int_t,CCQENu_BlobTrackdEdXPion_sz,1,1,0
1109,Double_t,CCQENu_BlobTrackdEdXPion,1,1,0
1110,Int_t,CCQENu_BlobTrackdEdXPionE_sz,1,1,0
1111,Double_t,CCQENu_BlobTrackdEdXPionE,1,1,0
1112,Int_t,CCQENu_BlobTrackdEdXPionPx_sz,1,1,0
1113,Double_t,CCQENu_BlobTrackdEdXPionPx,1,1,0
1114,Int_t,CCQENu_BlobTrackdEdXPionPy_sz,1,1,0
1115,Double_t,CCQENu_BlobTrackdEdXPionPy,1,1,0
1116,Int_t,CCQENu_BlobTrackdEdXPionPz_sz,1,1,0
1117,Double_t,CCQENu_BlobTrackdEdXPionPz,1,1,0
1118,Int_t,CCQENu_BlobTrackdEdXProton_sz,1,1,0
1119,Double_t,CCQENu_BlobTrackdEdXProton,1,1,0
1120,Int_t,CCQENu_BlobTrackdEdXProtonE_sz,1,1,0
1121,Double_t,CCQENu_BlobTrackdEdXProtonE,1,1,0
1122,Int_t,CCQENu_BlobTrackdEdXProtonPx_sz,1,1,0
1123,Double_t,CCQENu_BlobTrackdEdXProtonPx,1,1,0
1124,Int_t,CCQENu_BlobTrackdEdXProtonPy_sz,1,1,0
1125,Double_t,CCQENu_BlobTrackdEdXProtonPy,1,1,0
1126,Int_t,CCQENu_BlobTrackdEdXProtonPz_sz,1,1,0
1127,Double_t,CCQENu_BlobTrackdEdXProtonPz,1,1,0
1128,Int_t,CCQENu_BlobVtxDR_sz,1,1,0
1129,Double_t,CCQENu_BlobVtxDR,1,1,0
1130,Int_t,CCQENu_BlobVtxDTPos_sz,1,1,0
1131,Double_t,CCQENu_BlobVtxDTPos,1,1,0
1132,Int_t,CCQENu_BlobVtxDZ_sz,1,1,0
1133,Double_t,CCQENu_BlobVtxDZ,1,1,0
1134,Int_t,CCQENu_BlobX_sz,1,1,0
1135,Double_t,CCQENu_BlobX,1,1,0
1136,Int_t,CCQENu_BlobY_sz,1,1,0
1137,Double_t,CCQENu_BlobY,1,1,0
1138,Int_t,CCQENu_BlobZ_sz,1,1,0
1139,Double_t,CCQENu_BlobZ,1,1,0
1140,Int_t,CCQENu_BlobZPerCluster_sz,1,1,0
1141,Double_t,CCQENu_BlobZPerCluster,1,1,0
1142,Int_t,CCQENu_HadronE_sz,1,1,0
1143,Double_t,CCQENu_HadronE,1,1,0
1144,Int_t,CCQENu_MCEnergyFrac_Election_sz,1,1,0
1145,Double_t,CCQENu_MCEnergyFrac_Election,1,1,0
1146,Int_t,CCQENu_MCEnergyFrac_Muon_sz,1,1,0
1147,Double_t,CCQENu_MCEnergyFrac_Muon,1,1,0
1148,Int_t,CCQENu_MCEnergyFrac_Neutron_sz,1,1,0
1149,Double_t,CCQENu_MCEnergyFrac_Neutron,1,1,0
1150,Int_t,CCQENu_MCEnergyFrac_NonParticle_sz,1,1,0
1151,Double_t,CCQENu_MCEnergyFrac_NonParticle,1,1,0
1152,Int_t,CCQENu_MCEnergyFrac_Others_sz,1,1,0
1153,Double_t,CCQENu_MCEnergyFrac_Others,1,1,0
1154,Int_t,CCQENu_MCEnergyFrac_Photon_sz,1,1,0
1155,Double_t,CCQENu_MCEnergyFrac_Photon,1,1,0
1156,Int_t,CCQENu_MCEnergyFrac_Pi0_sz,1,1,0
1157,Double_t,CCQENu_MCEnergyFrac_Pi0,1,1,0
1158,Int_t,CCQENu_MCEnergyFrac_PiMinus_sz,1,1,0
1159,Double_t,CCQENu_MCEnergyFrac_PiMinus,1,1,0
1160,Int_t,CCQENu_MCEnergyFrac_PiPlus_sz,1,1,0
1161,Double_t,CCQENu_MCEnergyFrac_PiPlus,1,1,0
1162,Int_t,CCQENu_MCEnergyFrac_Proton_sz,1,1,0
1163,Double_t,CCQENu_MCEnergyFrac_Proton,1,1,0
1164,Int_t,CCQENu_ReconstructedHadronMass_sz,1,1,0
1165,Double_t,CCQENu_ReconstructedHadronMass,1,1,0
1166,Int_t,CCQENu_proton_nodes_E_sz,1,1,0
1167,Double_t,CCQENu_proton_nodes_E,1,1,0
1168,Int_t,CCQENu_proton_nodes_nodesNormE_sz,1,1,0
1169,Double_t,CCQENu_proton_nodes_nodesNormE,1,1,0
1170,Int_t,CCQENu_sec_protons_E_BetheBloch_biasDown_sz,1,1,0
1171,Double_t,CCQENu_sec_protons_E_BetheBloch_biasDown,1,1,0
1172,Int_t,CCQENu_sec_protons_E_BetheBloch_biasUp_sz,1,1,0
1173,Double_t,CCQENu_sec_protons_E_BetheBloch_biasUp,1,1,0
1174,Int_t,CCQENu_sec_protons_E_Birks_bias_sz,1,1,0
1175,Double_t,CCQENu_sec_protons_E_Birks_bias,1,1,0
1176,Int_t,CCQENu_sec_protons_E_MEU_biasDown_sz,1,1,0
1177,Double_t,CCQENu_sec_protons_E_MEU_biasDown,1,1,0
1178,Int_t,CCQENu_sec_protons_E_MEU_biasUp_sz,1,1,0
1179,Double_t,CCQENu_sec_protons_E_MEU_biasUp,1,1,0
1180,Int_t,CCQENu_sec_protons_E_Mass_biasDown_sz,1,1,0
1181,Double_t,CCQENu_sec_protons_E_Mass_biasDown,1,1,0
1182,Int_t,CCQENu_sec_protons_E_Mass_biasUp_sz,1,1,0
1183,Double_t,CCQENu_sec_protons_E_Mass_biasUp,1,1,0
1184,Int_t,CCQENu_sec_protons_E_fromdEdx_sz,1,1,0
1185,Double_t,CCQENu_sec_protons_E_fromdEdx,1,1,0
1186,Int_t,CCQENu_sec_protons_P_fromdEdx_sz,1,1,0
1187,Double_t,CCQENu_sec_protons_P_fromdEdx,1,1,0
1188,Int_t,CCQENu_sec_protons_Px_fromdEdx_sz,1,1,0
1189,Double_t,CCQENu_sec_protons_Px_fromdEdx,1,1,0
1190,Int_t,CCQENu_sec_protons_Py_fromdEdx_sz,1,1,0
1191,Double_t,CCQENu_sec_protons_Py_fromdEdx,1,1,0
1192,Int_t,CCQENu_sec_protons_Pz_fromdEdx_sz,1,1,0
1193,Double_t,CCQENu_sec_protons_Pz_fromdEdx,1,1,0
1194,Int_t,CCQENu_sec_protons_T_fromCalo_sz,1,1,0
1195,Double_t,CCQENu_sec_protons_T_fromCalo,1,1,0
1196,Int_t,CCQENu_sec_protons_T_fromdEdx_sz,1,1,0
1197,Double_t,CCQENu_sec_protons_T_fromdEdx,1,1,0
1198,Int_t,CCQENu_sec_protons_endPointX_sz,1,1,0
1199,Double_t,CCQENu_sec_protons_endPointX,1,1,0
1200,Int_t,CCQENu_sec_protons_endPointY_sz,1,1,0
1201,Double_t,CCQENu_sec_protons_endPointY,1,1,0
1202,Int_t,CCQENu_sec_protons_endPointZ_sz,1,1,0
1203,Double_t,CCQENu_sec_protons_endPointZ,1,1,0
1204,Int_t,CCQENu_sec_protons_nodes_E_sz,1,1,0
1205,Double_t,CCQENu_sec_protons_nodes_E,1,1,0
1206,Int_t,CCQENu_sec_protons_nodes_nodesNormE_sz,1,1,0
1207,Double_t,CCQENu_sec_protons_nodes_nodesNormE,1,1,0
1208,Int_t,CCQENu_sec_protons_phi_sz,1,1,0
1209,Double_t,CCQENu_sec_protons_phi,1,1,0
1210,Int_t,CCQENu_sec_protons_pion_scores_sz,1,1,0
1211,Double_t,CCQENu_sec_protons_pion_scores,1,1,0
1212,Int_t,CCQENu_sec_protons_pion_scores1_sz,1,1,0
1213,Double_t,CCQENu_sec_protons_pion_scores1,1,1,0
1214,Int_t,CCQENu_sec_protons_pion_scores2_sz,1,1,0
1215,Double_t,CCQENu_sec_protons_pion_scores2,1,1,0
1216,Int_t,CCQENu_sec_protons_proton_scores_sz,1,1,0
1217,Double_t,CCQENu_sec_protons_proton_scores,1,1,0
1218,Int_t,CCQENu_sec_protons_proton_scores1_sz,1,1,0
1219,Double_t,CCQENu_sec_protons_proton_scores1,1,1,0
1220,Int_t,CCQENu_sec_protons_proton_scores2_sz,1,1,0
1221,Double_t,CCQENu_sec_protons_proton_scores2,1,1,0
1222,Int_t,CCQENu_sec_protons_score1_BetheBloch_biasDown_sz,1,1,0
1223,Double_t,CCQENu_sec_protons_score1_BetheBloch_biasDown,1,1,0
1224,Int_t,CCQENu_sec_protons_score1_BetheBloch_biasUp_sz,1,1,0
1225,Double_t,CCQENu_sec_protons_score1_BetheBloch_biasUp,1,1,0
1226,Int_t,CCQENu_sec_protons_score1_Birks_bias_sz,1,1,0
1227,Double_t,CCQENu_sec_protons_score1_Birks_bias,1,1,0
1228,Int_t,CCQENu_sec_protons_score1_MEU_biasDown_sz,1,1,0
1229,Double_t,CCQENu_sec_protons_score1_MEU_biasDown,1,1,0
1230,Int_t,CCQENu_sec_protons_score1_MEU_biasUp_sz,1,1,0
1231,Double_t,CCQENu_sec_protons_score1_MEU_biasUp,1,1,0
1232,Int_t,CCQENu_sec_protons_score1_Mass_biasDown_sz,1,1,0
1233,Double_t,CCQENu_sec_protons_score1_Mass_biasDown,1,1,0
1234,Int_t,CCQENu_sec_protons_score1_Mass_biasUp_sz,1,1,0
1235,Double_t,CCQENu_sec_protons_score1_Mass_biasUp,1,1,0
1236,Int_t,CCQENu_sec_protons_startPointX_sz,1,1,0
1237,Double_t,CCQENu_sec_protons_startPointX,1,1,0
1238,Int_t,CCQENu_sec_protons_startPointY_sz,1,1,0
1239,Double_t,CCQENu_sec_protons_startPointY,1,1,0
1240,Int_t,CCQENu_sec_protons_startPointZ_sz,1,1,0
1241,Double_t,CCQENu_sec_protons_startPointZ,1,1,0
1242,Int_t,CCQENu_sec_protons_theta_sz,1,1,0
1243,Double_t,CCQENu_sec_protons_theta,1,1,0
1244,Int_t,CCQENu_sec_protons_thetaX_sz,1,1,0
1245,Double_t,CCQENu_sec_protons_thetaX,1,1,0
1246,Int_t,CCQENu_sec_protons_thetaY_sz,1,1,0
1247,Double_t,CCQENu_sec_protons_thetaY,1,1,0
1248,Int_t,CCQENu_sec_protons_theta_fromdEdx_sz,1,1,0
1249,Double_t,CCQENu_sec_protons_theta_fromdEdx,1,1,0
1250,Double_t[2],CCQENu_sys_muon_curve_energy_shift,1,1,0
1251,Double_t[2],CCQENu_sys_muon_energy_shift,1,1,0
1252,Double_t[2],CCQENu_sys_muon_minerva_energy_shift,1,1,0
1253,Double_t[2],CCQENu_sys_muon_qSquared_shift,1,1,0
1254,Double_t[2],CCQENu_sys_muon_range_energy_shift,1,1,0
1255,Double_t[2],CCQENu_sys_muon_wSquared_shift,1,1,0
1256,Double_t[2],CCQENu_sys_muon_xbj_shift,1,1,0
1257,Double_t[2],CCQENu_sys_muon_y_shift,1,1,0
1258,Double_t[2],CCQENu_sys_nu_energy_shift,1,1,0
1259,Double_t[2],CCQENu_sys_recoil_energy_shift,1,1,0
1260,Double_t[2],CCQENu_sys_recoil_qSquared_shift,1,1,0
1261,Double_t[2],CCQENu_sys_recoil_wSquared_shift,1,1,0
1262,Double_t[2],CCQENu_sys_recoil_xbj_shift,1,1,0
1263,Double_t[2],CCQENu_sys_recoil_y_shift,1,1,0
1264,Double_t[2],CCQENu_sys_total_qSquared_shift,1,1,0
1265,Double_t[2],CCQENu_sys_total_wSquared_shift,1,1,0
1266,Double_t[2],CCQENu_sys_total_xbj_shift,1,1,0
1267,Double_t[2],CCQENu_sys_total_y_shift,1,1,0
1268,Int_t,ev_run,1,1,1
1269,Int_t,ev_subrun,1,1,1
1270,Int_t,ev_detector,1,1,1
1271,Int_t,ev_triggerType,1,1,1
1272,Int_t,ev_gate,1,1,1
1273,Int_t,ev_global_gate,1,1,1
1274,Int_t,ev_gps_time_sec,1,1,1
1275,Int_t,ev_gps_time_usec,1,1,1
1276,Double_t,numi_x_pos,1,1,1
1277,Double_t,numi_y_pos,1,1,1
1278,Int_t,batch_structure,1,1,1
1279,Int_t,numi_minos_time_sec,1,1,1
1280,Int_t,numi_minos_time_nsec,1,1,1
1281,Int_t,numi_database_sec,1,1,1
1282,Int_t,numi_database_nsec,1,1,1
1283,Int_t,numi_is_good_beam_spill,1,1,1
1284,Int_t,numi_is_bad_pot_data_spill,1,1,1
1285,Int_t,numi_is_no_beam_spill,1,1,1
1286,Int_t,numi_is_bad_data_spill,1,1,1
1287,Int_t,numi_is_bad_profile_x_width_data,1,1,1
1288,Int_t,numi_is_bad_profile_y_width_data,1,1,1
1289,Int_t,numi_is_bad_x_position_data,1,1,1
1290,Int_t,numi_is_bad_y_position_data,1,1,1
1291,Int_t,numi_is_bad_horn_curr_data,1,1,1
1292,Int_t,numi_is_bad_nearest_time_spill,1,1,1
1293,Int_t,numi_is_bad_beam_spill,1,1,1
1294,Int_t,numi_is_bad_pot_spill,1,1,1
1295,Int_t,numi_is_bad_x_pos,1,1,1
1296,Int_t,numi_is_bad_y_pos,1,1,1
1297,Int_t,numi_is_bad_beam_size,1,1,1
1298,Int_t,numi_is_bad_profile_width_x,1,1,1
1299,Int_t,numi_is_bad_profile_width_y,1,1,1
1300,Int_t,numi_is_bad_horn_curr,1,1,1
1301,Int_t,numi_is_target_out_spill,1,1,1
1302,Int_t,numi_is_bad_beam_type_spill,1,1,1
1303,Int_t,numi_is_bad_beam_frac_on_tgt_spill,1,1,1
1304,Int_t,numi_is_good_position,1,1,1
1305,Int_t,numi_is_good_width,1,1,1
1306,Int_t,numi_is_good_toroids,1,1,1
1307,Int_t,numi_is_good_delta_t,1,1,1
1308,Int_t,numi_is_good_horn,1,1,1
1309,Double_t,numi_time_to_nearest,1,1,1
1310,Int_t,mc_run,0,1,1
1311,Int_t,mc_subrun,0,1,1
1312,Int_t,mc_nInteractions,0,1,1
1313,Int_t,mc_MIState,0,1,1
1314,Double_t,mc_pot,0,1,1
1315,Int_t,mc_beamConfig,0,1,1
1316,Int_t,mc_processType,0,1,1
1317,Int_t,mc_nthEvtInSpill,0,1,1
1318,Int_t,mc_nthEvtInFile,0,1,1
1319,Int_t,mc_intType,0,1,1
1320,Int_t,mc_current,0,1,1
1321,Int_t,mc_charm,0,1,1
1322,Double_t,mc_weight,0,1,1
1323,Double_t,mc_XSec,0,1,1
1324,Double_t,mc_diffXSec,0,1,1
1325,Int_t,mc_incoming,0,1,1
1326,Double_t,mc_fluxDriverProb,0,1,1
1327,Int_t,mc_targetNucleus,0,1,1
1328,Int_t,mc_targetZ,0,1,1
1329,Int_t,mc_targetA,0,1,1
1330,Int_t,mc_targetNucleon,0,1,1
1331,Int_t,mc_struckQuark,0,1,1
1332,Int_t,mc_seaQuark,0,1,1
1333,Int_t,mc_resID,0,1,1
1334,Int_t,mc_primaryLepton,0,1,1
1335,Double_t,mc_incomingE,0,1,1
1336,Double_t,mc_Bjorkenx,0,1,1
1337,Double_t,mc_Bjorkeny,0,1,1
1338,Double_t,mc_Q2,0,1,1
1339,Double_t,mc_nuT,0,1,1
1340,Double_t,mc_w,0,1,1
1341,Double_t[4],mc_vtx,0,1,1
1342,Double_t[4],mc_incomingPartVec,0,1,1
1343,Double_t[4],mc_initNucVec,0,1,1
1344,Double_t[4],mc_primFSLepton,0,1,1
1345,Int_t,mc_nFSPart,0,1,1
1346,Double_t,mc_FSPartPx,0,1,1
1347,Double_t,mc_FSPartPy,0,1,1
1348,Double_t,mc_FSPartPz,0,1,1
1349,Double_t,mc_FSPartE,0,1,1
